Zipcode,ZipCodeType,City,State
41338,STANDARD,ISLAND CITY,KY
41824,STANDARD,ISOM,KY
41149,STANDARD,ISONVILLE,KY
41642,STANDARD,IVEL,KY
41825,STANDARD,JACKHORN,KY
41307,STANDARD,ATHOL,KY
41310,STANDARD,BAYS,KY
41339,STANDARD,JACKSON,KY
41366,STANDARD,ROUSSEAU,KY
41390,STANDARD,WHICK,KY
42629,STANDARD,JAMESTOWN,KY
41751,STANDARD,JEFF,KY
41774,STANDARD,VIPER,KY
40337,STANDARD,JEFFERSONVILLE,KY
41537,STANDARD,JENKINS,KY
41563,STANDARD,SHELBY GAP,KY
41826,STANDARD,JEREMIAH,KY
42252,STANDARD,JETSON,KY
41538,PO BOX,JONANCY,KY
40440,STANDARD,JUNCTION CITY,KY
40737,STANDARD,KEAVY,KY
40339,PO BOX,KEENE,KY
40847,PO BOX,KENVIR,KY
40958,STANDARD,KETTLE ISLAND,KY
42053,STANDARD,KEVIL,KY
41539,STANDARD,KIMPER,KY
40442,STANDARD,KINGS MOUNTAIN,KY
42054,STANDARD,KIRKSEY,KY
41828,STANDARD,KITE,KY
41859,STANDARD,DEMA,KY
42154,STANDARD,KNOB LICK,KY
41754,STANDARD,KRYPTON,KY
42055,STANDARD,KUTTAWA,KY
42056,STANDARD,LA CENTER,KY
41643,STANDARD,LACKEY,KY
42254,STANDARD,LA FAYETTE,KY
40031,STANDARD,LA GRANGE,KY
40032,UNIQUE,LA GRANGE,KY
40444,STANDARD,LANCASTER,KY
40446,UNIQUE,LANCASTER,KY
40342,STANDARD,LAWRENCEBURG,KY
40033,STANDARD,LEBANON,KY
